time,lat,lon,depth,synechococcus_spp,synechococcus_spp_std_dev,peuk,peuk_std_dev,neuk,neuk_std_dev,coccolith,coccolith_std_dev,cryptophyta,cryptophyta_std_dev,phaeocystis_sp,phaeocystis_sp_std_dev,dinofl,dinofl_std_dev,hneuk,hneuk_std_dev,hna_het,hna_het_std_dev,lna,lna_std_dev
2010-11-01,50.25,-4.21667,50.0,14383.0,5.0,7402.0,138.0,307.0,3.0,65.0,26.0,303000.0,22000.0,0,0,0,0,1062.0,21.0,444853.0,4912.0,542467.0,20920.0
2010-11-16,50.25,-4.21667,0.2,15005.0,53.0,6619.0,106.0,398.0,8.0,97.0,3.0,403000.0,11000.0,0,0,0,0,1710.0,14.0,326973.0,,544322.0,
2010-11-16,50.25,-4.21667,10.0,14203.0,1073.0,6257.0,261.0,397.0,25.0,93.0,11.0,387000.0,61000.0,0,0,0,0,1769.0,38.0,344396.0,7593.0,564375.0,3230.0
2010-11-16,50.25,-4.21667,25.0,14323.0,59.0,6572.0,11.0,411.0,0.0,76.0,8.0,369000.0,6000.0,0,0,0,0,2689.0,265.0,412528.0,13996.0,587118.0,3277.0
2010-11-16,50.25,-4.21667,50.0,11093.0,102.0,4628.0,0.0,222.0,12.0,57.0,0.0,257000.0,19000.0,0,0,0,0,2757.0,82.0,541290.0,33276.0,599660.0,3184.0
2010-11-22,50.25,-4.21667,0.2,14899.0,48.0,6855.0,284.0,266.0,31.0,141.0,22.0,144000.0,5000.0,0,0,0,0,838.0,19.0,425239.0,6646.0,392148.0,823.0
2010-11-22,50.25,-4.21667,10.0,11499.0,782.0,4760.0,730.0,202.0,34.0,67.0,14.0,61000.0,28000.0,0,0,0,0,717.0,95.0,384800.0,6408.0,367692.0,4752.0
2010-11-22,50.25,-4.21667,25.0,12306.0,542.0,4897.0,368.0,229.0,57.0,45.0,8.0,89000.0,39000.0,0,0,0,0,679.0,64.0,329468.0,8028.0,369009.0,2951.0
2010-11-22,50.25,-4.21667,50.0,9749.0,17.0,3526.0,134.0,210.0,17.0,44.0,9.0,74000.0,5000.0,0,0,0,0,855.0,19.0,309502.0,6552.0,352196.0,1506.0
2010-11-30,50.25,-4.21667,0.2,14706.0,179.0,7832.0,88.0,457.0,40.0,65.0,5.0,326000.0,20000.0,0,0,0,0,872.0,9.0,268316.0,2151.0,450132.0,947.0
2010-11-30,50.25,-4.21667,10.0,14774.0,17.0,7843.0,33.0,436.0,29.0,53.0,12.0,278000.0,5000.0,0,0,0,0,875.0,0.0,273201.0,7083.0,448704.0,4550.0
2010-11-30,50.25,-4.21667,25.0,14852.0,320.0,7945.0,50.0,407.0,17.0,38.0,8.0,300000.0,11000.0,0,0,0,0,957.0,6.0,339859.0,6017.0,388985.0,7563.0
2010-11-30,50.25,-4.21667,50.0,15078.0,168.0,8008.0,88.0,407.0,23.0,49.0,5.0,252000.0,16000.0,0,0,0,0,1008.0,2.0,346354.0,1441.0,386591.0,4271.0
2010-12-06,50.25,-4.21667,0.2,16387.0,147.0,9607.0,186.0,507.0,106.0,91.0,8.0,279000.0,22000.0,0,0,0,0,830.0,42.0,353094.0,8674.0,353349.0,9070.0
2010-12-06,50.25,-4.21667,10.0,16193.0,174.0,9752.0,47.0,505.0,9.0,92.0,12.0,310000.0,19000.0,0,0,0,0,855.0,14.0,350851.0,3202.0,358072.0,8821.0
2010-12-06,50.25,-4.21667,25.0,16151.0,382.0,9818.0,146.0,471.0,33.0,54.0,2.0,306000.0,26000.0,0,0,0,0,860.0,59.0,353385.0,15944.0,358632.0,2718.0
2010-12-06,50.25,-4.21667,50.0,15896.0,11.0,9641.0,166.0,488.0,2.0,49.0,17.0,292000.0,40000.0,0,0,0,0,924.0,141.0,366347.0,4260.0,353240.0,37149.0
2011-01-06,50.25,-4.21667,0.2,5734.0,260.0,3227.0,79.0,305.0,2.0,72.0,3.0,250000.0,23000.0,0,0,0,0,771.0,83.0,247792.0,44267.0,299956.0,25066.0
2011-01-06,50.25,-4.21667,10.0,5928.0,75.0,3428.0,80.0,320.0,32.0,56.0,6.0,225000.0,35000.0,0,0,0,0,674.0,2.0,228345.0,29972.0,313024.0,36155.0
2011-01-06,50.25,-4.21667,25.0,6006.0,110.0,3306.0,168.0,319.0,23.0,70.0,8.0,173000.0,128000.0,0,0,0,0,646.0,18.0,151641.0,15689.0,221568.0,17487.0
2011-01-06,50.25,-4.21667,50.0,5910.0,89.0,3195.0,35.0,310.0,17.0,76.0,6.0,222000.0,21000.0,0,0,0,0,642.0,28.0,185409.0,23779.0,271491.0,33235.0
2011-01-17,50.25,-4.21667,0.2,9123.0,89.0,5299.0,39.0,377.0,30.0,131.0,1.0,271000.0,47000.0,0,0,0,0,1509.0,3.0,301273.0,8438.0,295658.0,14547.0
2011-01-17,50.25,-4.21667,10.0,9279.0,411.0,5215.0,139.0,337.0,20.0,117.0,3.0,263000.0,10000.0,0,0,0,0,1280.0,2.0,241573.0,9275.0,255679.0,6290.0
2011-01-17,50.25,-4.21667,25.0,9646.0,329.0,5429.0,208.0,366.0,11.0,107.0,20.0,210000.0,17000.0,0,0,0,0,1104.0,20.0,273339.0,5770.0,270520.0,32353.0
2011-01-17,50.25,-4.21667,50.0,8001.0,28.0,4233.0,154.0,279.0,8.0,106.0,7.0,195000.0,13000.0,0,0,0,0,899.0,,281485.0,,296964.0,
2011-01-25,50.25,-4.21667,0.2,9065.0,268.0,6233.0,30.0,446.0,20.0,209.0,22.0,279000.0,50000.0,0,0,0,0,724.0,21.0,207882.0,9283.0,204606.0,7792.0
2011-01-25,50.25,-4.21667,10.0,9726.0,83.0,6446.0,258.0,487.0,19.0,172.0,10.0,328000.0,20000.0,0,0,0,0,772.0,19.0,138457.0,33447.0,141682.0,30277.0
2011-01-25,50.25,-4.21667,25.0,9914.0,252.0,6541.0,152.0,494.0,56.0,163.0,25.0,267000.0,43000.0,0,0,0,0,661.0,43.0,185507.0,40476.0,195279.0,40553.0
2011-01-25,50.25,-4.21667,50.0,10191.0,104.0,6517.0,181.0,429.0,37.0,181.0,10.0,311000.0,8000.0,0,0,0,0,701.0,39.0,62040.0,6184.0,72208.0,6320.0
2011-01-31,50.25,-4.21667,0.2,9330.0,23.0,7515.0,32.0,375.0,27.0,123.0,4.0,261000.0,16000.0,0,0,0,0,1144.0,46.0,,,,
2011-01-31,50.25,-4.21667,10.0,9012.0,72.0,6629.0,48.0,363.0,38.0,107.0,16.0,233000.0,17000.0,0,0,0,0,1089.0,23.0,112706.0,14862.0,131493.0,12030.0
2011-01-31,50.25,-4.21667,25.0,9079.0,32.0,6451.0,218.0,358.0,21.0,112.0,13.0,198000.0,9000.0,0,0,0,0,1030.0,24.0,173756.0,10935.0,201840.0,16997.0
2011-01-31,50.25,-4.21667,50.0,8772.0,239.0,6178.0,105.0,328.0,18.0,122.0,26.0,202000.0,5000.0,0,0,0,0,1218.0,88.0,154696.0,27659.0,175531.0,31481.0
2011-02-08,50.25,-4.21667,0.2,14165.0,345.0,10613.0,167.0,235.0,16.0,87.0,15.0,183000.0,41000.0,0,0,0,0,606.0,56.0,189312.0,14934.0,169325.0,12721.0
2011-02-08,50.25,-4.21667,10.0,14185.0,29.0,10772.0,91.0,249.0,20.0,81.0,5.0,151000.0,9000.0,0,0,0,0,661.0,9.0,199811.0,194.0,185060.0,297.0
2011-02-08,50.25,-4.21667,25.0,14589.0,231.0,10347.0,206.0,201.0,12.0,68.0,17.0,150000.0,22000.0,0,0,0,0,715.0,11.0,194901.0,5732.0,180125.0,8026.0
2011-02-08,50.25,-4.21667,50.0,14698.0,214.0,10341.0,52.0,181.0,12.0,67.0,7.0,157000.0,8000.0,0,0,0,0,721.0,26.0,178373.0,12277.0,862235.0,970992.0
2011-02-14,50.25,-4.21667,0.2,10848.0,90.0,7167.0,110.0,189.0,13.0,77.0,19.0,130000.0,11000.0,0,0,0,0,895.0,39.0,138838.0,809.0,161175.0,3373.0
2011-02-22,50.25,-4.21667,0.2,7305.0,119.0,4827.0,76.0,245.0,5.0,117.0,13.0,177000.0,15000.0,0,0,0,0,722.0,13.0,150318.0,453.0,135520.0,113.0
2011-02-22,50.25,-4.21667,10.0,6989.0,113.0,4978.0,240.0,253.0,36.0,113.0,7.0,157000.0,18000.0,0,0,0,0,695.0,70.0,122994.0,7702.0,118335.0,16058.0
2011-02-22,50.25,-4.21667,25.0,5952.0,68.0,4011.0,158.0,193.0,9.0,107.0,21.0,103000.0,3000.0,0,0,0,0,681.0,7.0,110053.0,3141.0,101625.0,955.0
2011-02-22,50.25,-4.21667,50.0,6061.0,66.0,4427.0,20.0,229.0,2.0,102.0,16.0,115000.0,9000.0,0,0,0,0,667.0,28.0,95136.0,15064.0,92715.0,11533.0
2011-03-07,50.25,-4.21667,0.2,6748.0,210.0,8196.0,99.0,704.0,52.0,147.0,34.0,206000.0,13000.0,0,0,0,0,777.0,14.0,132241.0,3056.0,129365.0,4009.0
2011-03-07,50.25,-4.21667,10.0,6497.0,146.0,8086.0,226.0,718.0,47.0,154.0,17.0,244000.0,21000.0,0,0,0,0,770.0,32.0,121103.0,18949.0,121185.0,19014.0
2011-03-07,50.25,-4.21667,25.0,6334.0,125.0,7985.0,177.0,687.0,60.0,160.0,12.0,220000.0,32000.0,0,0,0,0,779.0,63.0,124284.0,10691.0,121960.0,6406.0
2011-03-07,50.25,-4.21667,50.0,6459.0,136.0,7773.0,177.0,639.0,70.0,149.0,12.0,223000.0,16000.0,0,0,0,0,786.0,11.0,121213.0,22309.0,120920.0,19007.0
2011-03-14,50.25,-4.21667,0.2,3553.0,44.0,8465.0,129.0,1414.0,50.0,107.0,19.0,259000.0,34000.0,0,0,0,0,577.0,20.0,129818.0,,139120.0,
2011-03-14,50.25,-4.21667,10.0,3262.0,80.0,6950.0,190.0,1319.0,25.0,63.0,5.0,241000.0,37000.0,0,0,0,0,464.0,,128177.0,,126730.0,
2011-03-14,50.25,-4.21667,25.0,6131.0,109.0,5807.0,105.0,656.0,7.0,57.0,15.0,196000.0,14000.0,0,0,0,0,431.0,28.0,154218.0,7515.0,157995.0,7870.0
2011-03-14,50.25,-4.21667,50.0,6033.0,42.0,5056.0,114.0,501.0,22.0,65.0,11.0,165000.0,12000.0,0,0,0,0,551.0,27.0,142384.0,,147590.0,
2011-03-28,50.25,-4.21667,0.2,1274.0,220.0,2565.0,124.0,584.0,56.0,21.0,2.0,78000.0,14000.0,0,0,0,0,479.0,14.0,114813.0,251.0,84737.0,327.0
2011-03-28,50.25,-4.21667,10.0,1189.0,27.0,2729.0,118.0,465.0,18.0,22.0,5.0,89000.0,16000.0,0,0,0,0,1195.0,142.0,122574.0,9001.0,94613.0,5418.0
2011-03-28,50.25,-4.21667,25.0,1059.0,26.0,1765.0,93.0,478.0,37.0,19.0,10.0,75000.0,20000.0,0,0,0,0,1490.0,38.0,179338.0,4175.0,109777.0,2866.0
2011-03-28,50.25,-4.21667,50.0,1200.0,64.0,1722.0,81.0,575.0,70.0,29.0,6.0,87000.0,18000.0,0,0,0,0,1244.0,16.0,186043.0,7292.0,108123.0,5646.0
2011-04-06,50.25,-4.21667,0.2,1020.0,23.0,3455.0,231.0,1422.0,145.0,32.0,11.0,111000.0,11000.0,482000,128000,0,0,2341.0,2.0,308210.0,2730.0,93590.0,2326.0
2011-04-06,50.25,-4.21667,10.0,1055.0,23.0,3969.0,169.0,1813.0,301.0,35.0,10.0,120000.0,3000.0,560000,23000,0,0,2201.0,53.0,314842.0,5278.0,106370.0,4436.0
2011-04-06,50.25,-4.21667,25.0,749.0,54.0,1217.0,86.0,637.0,189.0,19.0,3.0,31000.0,5000.0,311000,135000,0,0,1611.0,22.0,238181.0,16081.0,135083.0,11564.0
2011-04-06,50.25,-4.21667,50.0,834.0,29.0,1190.0,68.0,592.0,68.0,17.0,1.0,41000.0,2000.0,323000,90000,0,0,1576.0,84.0,235613.0,3600.0,138843.0,3422.0
2011-04-11,50.25,-4.21667,0.2,673.0,38.0,3092.0,45.0,1261.0,28.0,55.0,17.0,120000.0,22000.0,385000,4000,0,0,1119.0,20.0,182708.0,1589.0,45377.0,561.0
2011-04-11,50.25,-4.21667,10.0,805.0,49.0,2833.0,195.0,1286.0,102.0,41.0,17.0,53000.0,3000.0,392000,62000,0,0,1099.0,64.0,185651.0,7876.0,42583.0,1455.0
2011-04-11,50.25,-4.21667,25.0,1053.0,111.0,1695.0,54.0,915.0,141.0,23.0,8.0,54000.0,6000.0,373000,75000,0,0,2914.0,36.0,402604.0,13155.0,171480.0,4798.0
2011-04-11,50.25,-4.21667,50.0,1017.0,55.0,1357.0,46.0,935.0,55.0,28.0,8.0,55000.0,6000.0,421000,23000,0,0,3438.0,284.0,421099.0,12145.0,171763.0,3470.0
2011-04-19,50.25,-4.21667,0.2,762.0,9.0,1921.0,60.0,633.0,47.0,55.0,6.0,57000.0,13000.0,268000,64000,0,0,1255.0,27.0,170352.0,3785.0,33300.0,588.0
2011-04-19,50.25,-4.21667,10.0,1141.0,38.0,2179.0,83.0,1039.0,115.0,65.0,21.0,20000.0,5000.0,983000,105000,0,0,2192.0,58.0,346379.0,459.0,90843.0,972.0
2011-04-19,50.25,-4.21667,25.0,1356.0,96.0,2293.0,185.0,1158.0,71.0,71.0,9.0,30000.0,10000.0,1211000,229000,0,0,2360.0,121.0,409434.0,1980.0,110230.0,2876.0
2011-04-19,50.25,-4.21667,50.0,1135.0,74.0,2367.0,140.0,1055.0,8.0,17.0,8.0,19000.0,4000.0,1284000,250000,0,0,3114.0,32.0,421415.0,12937.0,113330.0,671.0
2011-04-26,50.25,-4.21667,0.2,396.0,37.0,3992.0,87.0,2436.0,121.0,36.0,10.0,235000.0,45000.0,0,0,0,0,2355.0,138.0,253205.0,8729.0,81597.0,2259.0
2011-04-26,50.25,-4.21667,10.0,279.0,48.0,2542.0,101.0,2219.0,97.0,23.0,8.0,173000.0,24000.0,0,0,0,0,2229.0,48.0,237791.0,4554.0,66973.0,1406.0
2011-04-26,50.25,-4.21667,25.0,200.0,12.0,3235.0,41.0,949.0,134.0,21.0,8.0,25000.0,13000.0,4325000,116000,0,0,3232.0,146.0,349307.0,1070.0,98910.0,1110.0
2011-05-11,50.25,-4.21667,0.2,3221.0,159.0,25714.0,503.0,4446.0,178.0,2230.0,182.0,341000.0,19000.0,0,0,0,0,1229.0,5.0,588671.0,2179.0,391780.0,4041.0
2011-05-11,50.25,-4.21667,10.0,2331.0,40.0,27784.0,196.0,3383.0,55.0,561.0,46.0,173000.0,17000.0,0,0,0,0,801.0,16.0,579193.0,7888.0,354900.0,2547.0
2011-05-11,50.25,-4.21667,25.0,1105.0,30.0,9685.0,206.0,3100.0,96.0,323.0,18.0,279000.0,24000.0,0,0,0,0,2208.0,7.0,333095.0,3145.0,194230.0,1901.0
2011-05-11,50.25,-4.21667,50.0,671.0,11.0,4645.0,94.0,1950.0,60.0,219.0,19.0,53000.0,8000.0,0,0,0,0,2531.0,73.0,319192.0,746.0,182853.0,950.0
2011-05-16,50.25,-4.21667,0.2,537.0,55.0,5903.0,270.0,908.0,100.0,208.0,26.0,121000.0,4000.0,0,0,40000,3000,2436.0,49.0,282225.0,9390.0,132573.0,5137.0
2011-05-16,50.25,-4.21667,10.0,554.0,51.0,5981.0,188.0,915.0,34.0,187.0,19.0,121000.0,20000.0,0,0,37000,17000,2464.0,48.0,281463.0,13029.0,128210.0,3929.0
2011-05-16,50.25,-4.21667,25.0,421.0,21.0,1164.0,58.0,495.0,22.0,119.0,13.0,28000.0,5000.0,0,0,12000,7000,580.0,53.0,181819.0,15693.0,75270.0,4901.0
2011-05-16,50.25,-4.21667,50.0,440.0,16.0,994.0,91.0,505.0,11.0,123.0,23.0,32000.0,4000.0,0,0,5000,2000,496.0,23.0,242327.0,7785.0,99320.0,3811.0
2011-05-24,50.25,-4.21667,0.2,1555.0,43.0,42823.0,284.0,2727.0,56.0,641.0,7.0,266000.0,24000.0,0,0,0,0,4397.0,279.0,241651.0,28709.0,170597.0,22019.0
2011-05-24,50.25,-4.21667,10.0,1705.0,122.0,43110.0,267.0,2607.0,34.0,618.0,41.0,330000.0,17000.0,0,0,0,0,4129.0,51.0,210052.0,31695.0,149980.0,14706.0
2011-05-24,50.25,-4.21667,25.0,1421.0,125.0,37162.0,678.0,2039.0,21.0,665.0,110.0,134000.0,27000.0,0,0,0,0,3759.0,171.0,247516.0,3179.0,166520.0,4045.0
2011-05-24,50.25,-4.21667,50.0,236.0,9.0,3544.0,18.0,425.0,45.0,283.0,21.0,19000.0,2000.0,0,0,0,0,2489.0,49.0,169511.0,10210.0,78760.0,5280.0
2011-06-01,50.25,-4.21667,0.2,1938.0,147.0,12165.0,62.0,2229.0,36.0,665.0,44.0,56000.0,13000.0,1075000,137000,0,0,2808.0,134.0,435038.0,4452.0,208935.0,7262.0
2011-06-01,50.25,-4.21667,10.0,1670.0,110.0,12020.0,272.0,2223.0,42.0,574.0,60.0,59000.0,27000.0,1013000,81000,0,0,2723.0,63.0,363068.0,5790.0,183945.0,4985.0
2011-06-01,50.25,-4.21667,25.0,347.0,17.0,3069.0,171.0,1007.0,39.0,341.0,11.0,87000.0,14000.0,1094000,174000,0,0,1916.0,104.0,352248.0,9512.0,173985.0,9100.0
2011-06-01,50.25,-4.21667,50.0,220.0,28.0,1890.0,144.0,819.0,78.0,187.0,29.0,23000.0,9000.0,446000,62000,0,0,1716.0,56.0,188130.0,6551.0,81460.0,3762.0
2011-06-06,50.25,-4.21667,0.2,630.0,43.0,4544.0,113.0,1429.0,28.0,79.0,2.0,66000.0,10000.0,0,0,0,0,1136.0,12.0,129950.0,668.0,68415.0,1520.0
2011-06-06,50.25,-4.21667,10.0,735.0,67.0,4657.0,169.0,1387.0,104.0,43.0,6.0,61000.0,13000.0,0,0,0,0,1200.0,27.0,115292.0,351.0,59705.0,2143.0
2011-06-06,50.25,-4.21667,25.0,322.0,37.0,1840.0,28.0,778.0,174.0,147.0,24.0,51000.0,8000.0,232000,43000,0,0,1341.0,5.0,237145.0,21770.0,126087.0,16409.0
2011-06-06,50.25,-4.21667,50.0,377.0,66.0,1866.0,82.0,817.0,52.0,143.0,22.0,43000.0,14000.0,286000,53000,0,0,1244.0,29.0,278223.0,9877.0,140610.0,4273.0
2011-06-14,50.25,-4.21667,0.2,1188.0,37.0,12558.0,144.0,1145.0,127.0,85.0,17.0,82000.0,19000.0,0,0,0,0,1549.0,47.0,545802.0,50137.0,98205.0,2751.0
2011-06-14,50.25,-4.21667,10.0,821.0,71.0,4162.0,292.0,1205.0,117.0,67.0,9.0,95000.0,23000.0,0,0,0,0,1121.0,185.0,380750.0,255.0,75075.0,205.0
2011-06-14,50.25,-4.21667,25.0,643.0,33.0,1794.0,40.0,697.0,97.0,52.0,7.0,118000.0,14000.0,703000,90000,0,0,1861.0,105.0,210449.0,4903.0,73965.0,1577.0
2011-06-14,50.25,-4.21667,50.0,501.0,33.0,1331.0,36.0,457.0,55.0,38.0,11.0,75000.0,8000.0,660000,75000,0,0,1931.0,95.0,185332.0,16668.0,77155.0,8634.0
2011-06-20,50.25,-4.21667,0.2,3284.0,67.0,13229.0,334.0,1572.0,40.0,85.0,13.0,223000.0,32000.0,0,0,0,0,2334.0,1.0,607505.0,3483.0,119700.0,2828.0
2011-06-20,50.25,-4.21667,10.0,6945.0,65.0,14682.0,193.0,1997.0,92.0,118.0,23.0,257000.0,22000.0,0,0,0,0,1540.0,105.0,471325.0,64877.0,98430.0,15405.0
2011-06-20,50.25,-4.21667,25.0,3264.0,60.0,5493.0,162.0,958.0,16.0,104.0,14.0,69000.0,21000.0,0,0,0,0,2179.0,55.0,441756.0,18639.0,102710.0,5827.0
2011-06-20,50.25,-4.21667,50.0,1808.0,88.0,1818.0,31.0,461.0,46.0,76.0,10.0,34000.0,0.0,0,0,0,0,1490.0,28.0,281252.0,8360.0,89657.0,4462.0
2011-06-27,50.25,-4.21667,0.2,5254.0,364.0,9937.0,218.0,1766.0,169.0,70.0,14.0,177000.0,9000.0,0,0,0,0,1800.0,226.0,517496.0,5159.0,98760.0,990.0
2011-06-27,50.25,-4.21667,10.0,3378.0,118.0,12127.0,245.0,1823.0,14.0,101.0,22.0,119000.0,22000.0,0,0,0,0,1190.0,65.0,295115.0,27699.0,61573.0,4918.0
2011-06-27,50.25,-4.21667,25.0,3703.0,102.0,4188.0,138.0,704.0,534.0,57.0,11.0,175000.0,9000.0,0,0,0,0,1096.0,40.0,427417.0,25109.0,104023.0,7438.0
2011-06-27,50.25,-4.21667,50.0,1809.0,57.0,761.0,106.0,322.0,57.0,42.0,11.0,45000.0,4000.0,0,0,0,0,1072.0,82.0,219891.0,22719.0,88037.0,12366.0
2011-07-04,50.25,-4.21667,0.2,36660.0,307.0,8187.0,155.0,2559.0,46.0,78.0,27.0,69000.0,6000.0,0,0,0,0,2034.0,376.0,1285819.0,21967.0,293980.0,1739.0
2011-07-04,50.25,-4.21667,10.0,51211.0,403.0,10524.0,155.0,2353.0,28.0,111.0,21.0,142000.0,49000.0,0,0,0,0,1769.0,127.0,882266.0,14762.0,200445.0,7502.0
2011-07-04,50.25,-4.21667,25.0,4710.0,229.0,1845.0,80.0,491.0,48.0,27.0,1.0,69000.0,25000.0,0,0,0,0,1906.0,56.0,421707.0,25051.0,100460.0,5758.0
2011-07-04,50.25,-4.21667,50.0,3517.0,134.0,1767.0,85.0,501.0,71.0,31.0,7.0,53000.0,21000.0,0,0,0,0,1973.0,69.0,355225.0,5291.0,86230.0,2673.0
2011-07-11,50.25,-4.21667,0.2,17275.0,454.0,10883.0,73.0,1120.0,77.0,33.0,11.0,49000.0,9000.0,0,0,0,0,1011.0,74.0,748848.0,7733.0,208800.0,2793.0
2011-07-11,50.25,-4.21667,10.0,16167.0,328.0,10305.0,278.0,1232.0,65.0,55.0,15.0,49000.0,3000.0,0,0,0,0,829.0,13.0,714913.0,3519.0,196850.0,130.0
2011-07-11,50.25,-4.21667,25.0,5443.0,375.0,557.0,52.0,210.0,27.0,30.0,8.0,16000.0,4000.0,0,0,0,0,1098.0,29.0,420384.0,3942.0,134237.0,1548.0
2011-07-11,50.25,-4.21667,50.0,3960.0,79.0,487.0,61.0,197.0,6.0,22.0,11.0,17000.0,10000.0,0,0,0,0,1174.0,61.0,392583.0,1417.0,129090.0,352.0
2011-07-19,50.25,-4.21667,0.2,3793.0,101.0,3874.0,759.0,945.0,155.0,84.0,16.0,83000.0,35000.0,0,0,0,0,821.0,39.0,245543.0,11975.0,111675.0,10105.0
2011-07-19,50.25,-4.21667,10.0,3104.0,11.0,3569.0,181.0,989.0,39.0,128.0,16.0,9000.0,6000.0,0,0,0,0,683.0,30.0,208269.0,5296.0,112703.0,2595.0
2011-07-19,50.25,-4.21667,25.0,1799.0,24.0,260.0,22.0,187.0,30.0,41.0,8.0,1000.0,1000.0,0,0,0,0,1006.0,45.0,181631.0,10303.0,84330.0,6642.0
2011-07-19,50.25,-4.21667,50.0,1881.0,157.0,193.0,40.0,155.0,31.0,26.0,7.0,3000.0,1000.0,0,0,0,0,655.0,110.0,191303.0,14214.0,87117.0,5631.0
2011-08-01,50.25,-4.21667,0.2,26359.0,500.0,657.0,72.0,607.0,90.0,93.0,25.0,78000.0,11000.0,0,0,0,0,398.0,45.0,404768.0,3784.0,224100.0,17664.0
2011-08-01,50.25,-4.21667,10.0,27544.0,772.0,603.0,77.0,590.0,70.0,59.0,13.0,65000.0,26000.0,0,0,0,0,176.0,51.0,468109.0,16989.0,241540.0,10705.0
2011-08-01,50.25,-4.21667,25.0,1871.0,87.0,507.0,52.0,176.0,34.0,26.0,10.0,40000.0,2000.0,0,0,0,0,477.0,91.0,306712.0,11098.0,93187.0,12219.0
2011-08-01,50.25,-4.21667,50.0,2199.0,170.0,615.0,11.0,146.0,4.0,31.0,2.0,24000.0,4000.0,0,0,0,0,476.0,1.0,321147.0,8886.0,91027.0,9577.0
2011-08-15,50.25,-4.21667,0.2,84395.0,829.0,9549.0,78.0,1489.0,44.0,85.0,4.0,157000.0,32000.0,0,0,0,0,1128.0,23.0,389621.0,9826.0,467750.0,9538.0
2011-08-15,50.25,-4.21667,10.0,79428.0,1188.0,8973.0,93.0,1410.0,16.0,79.0,19.0,175000.0,6000.0,0,0,0,0,964.0,24.0,400732.0,1435.0,470007.0,1684.0
2011-08-22,50.25,-4.21667,0.2,69399.0,1505.0,3399.0,204.0,2360.0,105.0,103.0,8.0,306000.0,8000.0,0,0,0,0,1301.0,22.0,324435.0,1059.0,332667.0,2105.0
2011-08-22,50.25,-4.21667,10.0,56018.0,605.0,9527.0,189.0,2174.0,85.0,143.0,25.0,619000.0,30000.0,0,0,0,0,2280.0,46.0,286249.0,6168.0,235047.0,230.0
2011-08-30,50.25,-4.21667,0.2,64403.0,1167.0,21723.0,676.0,1069.0,38.0,36.0,21.0,409000.0,26000.0,0,0,0,0,527.0,32.0,857187.0,7012.0,516447.0,3522.0
2011-08-30,50.25,-4.21667,10.0,63027.0,863.0,20749.0,412.0,941.0,92.0,25.0,4.0,337000.0,32000.0,0,0,0,0,514.0,7.0,836773.0,3752.0,522493.0,2294.0
2011-09-03,50.25,-4.21667,0.2,111200.0,1210.0,25032.0,336.0,11573.0,139.0,265.0,43.0,2160000.0,104000.0,0,0,0,0,3053.0,63.0,619080.0,3003.0,556287.0,3758.0
2011-09-03,50.25,-4.21667,10.0,45127.0,915.0,9339.0,223.0,2727.0,103.0,161.0,8.0,549000.0,4000.0,0,0,0,0,2458.0,39.0,368580.0,2541.0,394527.0,3259.0
2011-09-03,50.25,-4.21667,25.0,28133.0,289.0,5338.0,156.0,1295.0,80.0,143.0,20.0,247000.0,8000.0,0,0,0,0,2105.0,82.0,338147.0,1985.0,343680.0,2294.0
2011-09-03,50.25,-4.21667,50.0,27267.0,516.0,5322.0,85.0,1162.0,26.0,121.0,19.0,240000.0,18000.0,0,0,0,0,1957.0,30.0,343197.0,2453.0,338253.0,3787.0
2011-09-15,50.25,-4.21667,0.2,43063.0,408.0,14627.0,528.0,3103.0,118.0,257.0,14.0,964000.0,19000.0,0,0,0,0,931.0,44.0,381277.0,3898.0,326433.0,3306.0
2011-09-15,50.25,-4.21667,10.0,43137.0,648.0,14834.0,243.0,2822.0,40.0,223.0,18.0,885000.0,37000.0,0,0,0,0,1504.0,6.0,394470.0,6021.0,329647.0,6796.0
2011-09-19,50.25,-4.21667,0.2,30211.0,346.0,12643.0,261.0,2029.0,19.0,361.0,23.0,610000.0,14000.0,0,0,0,0,1312.0,100.0,340335.0,8917.0,420287.0,8306.0
2011-09-19,50.25,-4.21667,10.0,29947.0,296.0,12701.0,182.0,2114.0,85.0,622.0,54.0,702000.0,74000.0,0,0,0,0,1423.0,28.0,336235.0,60764.0,439640.0,22831.0
2011-09-26,50.25,-4.21667,0.2,85172.0,861.0,12019.0,136.0,2851.0,103.0,213.0,17.0,1209000.0,35000.0,0,0,0,0,2711.0,87.0,622151.0,12010.0,567253.0,13316.0
2011-09-26,50.25,-4.21667,10.0,85542.0,811.0,12176.0,289.0,2662.0,251.0,229.0,18.0,1206000.0,60000.0,0,0,0,0,2739.0,55.0,493155.0,9674.0,619087.0,5244.0
2011-10-12,50.25,-4.21667,0.2,44625.0,770.0,18101.0,430.0,1263.0,44.0,157.0,6.0,827000.0,48000.0,0,0,0,0,1390.0,48.0,404189.0,7865.0,434673.0,4532.0
2011-10-12,50.25,-4.21667,10.0,40929.0,632.0,16215.0,82.0,1053.0,17.0,125.0,19.0,595000.0,43000.0,0,0,0,0,1164.0,19.0,377791.0,3832.0,423070.0,4224.0
2011-10-12,50.25,-4.21667,25.0,15262.0,248.0,5479.0,123.0,376.0,34.0,89.0,26.0,167000.0,26000.0,0,0,0,0,1150.0,26.0,276468.0,3393.0,312643.0,4860.0
