time,lat,lon,depth,cruise_name,date_time,botid,press,theta,sigma,temp,csal,coxy,bsal,boxy,dic,ph,alk,phos,nit,sil,dop,don,doc,tdp,tdn,pc,pn,pp,lln,llp,chl,phaeo,chl3,chl12,chlplus,perid,but19,fuco,hex19,prasino,diadino,zeaxan,chlb,hplc,chlc4,acar,bcar,caroten,chlda,viol,lutein,mvchla,dvchla,hbact,pbact,sbact,ebact,atp,n2o,psi,pe4,pe5,pe10,p15n,l12,d12,no2
2000-11-30T00:00:00,22.75,-158,5.167286770373731,HOT120,,1200200904,5.2,24.8752,23.381,24.8763,35.0026,,35.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,9.738239480639008,HOT120,,1200201121,9.8,24.8801,23.382,24.8822,35.0059,,35.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,14.20972495918536,HOT120,,1200200417,14.3,24.9208,23.402,24.9239,35.0492,,35.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,14.20972495918536,HOT120,,1200201021,14.3,24.887,23.38,24.8901,35.0063,,35.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.43,,,,
2000-11-30T00:00:00,22.75,-158,14.70655065428126,HOT120,,1200200620,14.8,24.9831,23.359,24.9863,35.0167,208.1,35.0179,,,,,0.12,0.01,1.39,0.2,6.48,,0.31,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,23.84792841466526,HOT120,,1200200416,24.0,24.9042,23.41,24.9094,35.052,,35.0512,,,,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.14600995331214,HOT120,,1200200709,24.3,24.9114,23.371,24.9166,35.0033,,35.0026,,1979.6,,2310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.14600995331214,HOT120,,1200201118,24.3,24.8726,23.395,24.8779,35.0193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.24537036983037,HOT120,,1200201020,24.4,24.8852,23.38,24.8905,35.0058,,35.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,1.19,,,,
2000-11-30T00:00:00,22.75,-158,24.24537036983037,HOT120,,1200201019,24.4,24.8851,23.381,24.8903,35.0058,,35.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.24537036983037,HOT120,,1200201120,24.4,24.8736,23.395,24.8789,35.0208,,35.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.24537036983037,HOT120,,1200201119,24.4,24.8731,23.395,24.8784,35.0206,,35.0191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.54345133029489,HOT120,,1200200518,24.7,24.9019,23.393,24.9072,35.0288,,35.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.54345133029489,HOT120,,1200200517,24.7,24.9018,23.393,24.9071,35.0287,,35.0272,,,,,,,,,,,,,2.05,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,
2000-11-30T00:00:00,22.75,-158,24.84153185712708,HOT120,,1200200618,25.0,24.912,23.38,24.9174,35.0165,208.2,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.94089193637573,HOT120,,1200200818,25.1,24.9154,23.368,24.9208,35.0011,,35.0002,,,,,,,,,,,,,,,,,,0.09,0.08,,,,,,,,,,,,,,,,,,,,,,2.742,0.782,0.012,0.007,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,24.94089193637573,HOT120,,1200200817,25.1,24.9157,23.368,24.9211,35.0013,,35.0006,,,,,,,,,,,,,,,,,,0.09,0.07,,,,,,,,,,,,,,,,,,,,,,2.643,0.809,0.013,0.009,,,,,,,,6.713,,
2000-11-30T00:00:00,22.75,-158,25.04025196744357,HOT120,,1200200619,25.2,24.9117,23.381,24.9172,35.0166,208.2,35.0187,208.6,,,,0.11,0.01,1.38,0.19,5.28,81.06,0.29,5.29,,,,,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,25.04025196744357,HOT120,,1200200819,25.2,24.9145,23.368,24.92,35.0014,,35.0006,,,,,,,,,,,,,,,,,,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,2.747,0.708,0.012,0.009,,,,,,,,,,
2000-11-30T00:00:00,22.75,-158,29.31268772632297,HOT120,,1200200415,29.5,24.9023,23.411,24.9087,35.0535,,35.0526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,3.974847548073106,HOT120,,1200201713,4.0,24.6934,23.367,24.6943,34.9111,208.7,34.9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.372328060197661,HOT120,,1200201621,4.4,24.801,23.394,24.802,34.9905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.372328060197661,HOT120,,1200201620,4.4,24.8005,23.395,24.8014,34.9905,,34.9888,,,,,,,,,,,,,,,,,,0.08,0.07,,,11.0,1.0,5.0,8.0,14.0,0.0,6.0,83.0,8.0,92.0,,10.0,4.0,14.0,4.0,0.0,2.0,49.0,43.0,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.57106802699911,HOT120,,1200201410,4.6,24.9118,23.372,24.9128,35.0056,,35.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.670437938085125,HOT120,,1200201315,4.7,25.0382,23.341,25.0392,35.0156,,35.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.869177615628438,HOT120,,1200201519,4.9,24.7898,23.4,24.7908,34.9933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.869177615628438,HOT120,,1200201518,4.9,24.7896,23.4,24.7907,34.9932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,4.968547382086016,HOT120,,1200201220,5.0,24.9348,23.365,24.9359,35.0059,,35.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97,,,,,,,
2000-12-01T00:00:00,22.75,-158,23.74856780541843,HOT120,,1200201619,23.9,24.7624,23.402,24.7676,34.9845,,34.9823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,23.74856780541843,HOT120,,1200201618,23.9,24.7624,23.402,24.7676,34.9845,,34.9821,,,,,,,,,,,,,,,,,,0.08,0.08,,,11.0,1.0,6.0,8.0,16.0,0.0,5.0,82.0,9.0,84.0,,10.0,3.0,13.0,3.0,0.0,2.0,46.0,39.0,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,24.04664948861197,HOT120,,1200201219,24.2,24.8775,23.411,24.8828,35.0428,,35.0431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06,,,,,,,
2000-12-01T00:00:00,22.75,-158,24.44409105832161,HOT120,,1200201314,24.6,24.8785,23.409,24.8838,35.0412,,35.0374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,24.6428115540868,HOT120,,1200201516,24.8,24.8033,23.406,24.8086,35.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,24.74217172969749,HOT120,,1200201409,24.9,24.8006,23.398,24.806,34.9945,,34.9994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84,,,,,,,,,
2000-12-01T00:00:00,22.75,-158,24.74217172969749,HOT120,,1200201517,24.9,24.8015,23.406,24.8069,35.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,3.8754772995158,HOT121,,1210200324,3.9,24.7199,23.371,24.7208,34.9277,207.6,34.9284,208.7,,,,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.471698067703336,HOT121,,1210200107,4.5,24.7519,23.372,24.7529,34.9416,,34.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.471698067703336,HOT121,,1210200106,4.5,24.7524,23.372,24.7533,34.9418,,34.9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.471698067703336,HOT121,,1210200104,4.5,24.7492,23.373,24.7502,34.9415,,34.9394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.57106802699911,HOT121,,1210200103,4.6,24.7485,23.373,24.7495,34.9417,,34.9396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.57106802699911,HOT121,,1210200102,4.6,24.7478,23.374,24.7488,34.9417,,34.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.670437938085125,HOT121,,1210200105,4.7,24.7501,23.373,24.7511,34.9416,,34.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.670437938085125,HOT121,,1210200224,4.7,24.7358,23.371,24.7368,34.9331,209.0,34.9353,208.3,,,,0.08,0.0,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.670437938085125,HOT121,,1210200413,4.7,24.7429,23.358,24.7439,34.9191,,34.9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-19T00:00:00,22.75,-158,4.670437938085125,HOT121,,1210200412,4.7,24.7467,23.357,24.7477,34.9192,,34.9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,,,,,,
2000-12-19T00:00:00,22.75,-158,24.04664948861197,HOT121,,1210200411,24.2,24.6954,23.372,24.7005,34.9188,,34.9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.85,,,,,,,
2000-12-20T00:00:00,22.75,-158,3.577366264578818,HOT121,,1210201122,3.6,24.7119,23.386,24.7127,34.9435,,34.9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,3.577366264578818,HOT121,,1210201121,3.6,24.7119,23.386,24.7127,34.9436,,34.9437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,3.577366264578818,HOT121,,1210201119,3.6,24.7127,23.386,24.7135,34.9435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.24,,,,
2000-12-20T00:00:00,22.75,-158,3.776107002747744,HOT121,,1210201120,3.8,24.7122,23.386,24.713,34.9437,,34.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.27295800448194,HOT121,,1210200518,4.3,24.852,23.334,24.8529,34.9307,,34.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.27295800448194,HOT121,,1210200516,4.3,24.8823,23.325,24.8833,34.9312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.27295800448194,HOT121,,1210200514,4.3,24.8664,23.329,24.8674,34.9305,,34.9303,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.27295800448194,HOT121,,1210200617,4.3,24.9325,23.315,24.9334,34.9376,,34.9364,,,,,,,,,,,,,1.67,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,
2000-12-20T00:00:00,22.75,-158,4.372328060197661,HOT121,,1210200521,4.4,24.8832,23.324,24.8842,34.9307,,34.9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.372328060197661,HOT121,,1210200520,4.4,24.887,23.323,24.888,34.9311,,34.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.372328060197661,HOT121,,1210200519,4.4,24.8573,23.332,24.8582,34.9304,,34.9294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.372328060197661,HOT121,,1210200517,4.4,24.8743,23.327,24.8752,34.9302,,34.9307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.372328060197661,HOT121,,1210200515,4.4,24.8667,23.329,24.8677,34.9305,,34.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.372328060197661,HOT121,,1210200819,4.4,24.7065,23.372,24.7074,34.9229,209.2,34.9248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.471698067703336,HOT121,,1210200724,4.5,24.8021,23.353,24.8031,34.9358,,34.9331,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,5.0,6.0,13.0,0.0,4.0,88.0,7.0,82.0,,9.0,3.0,13.0,3.0,0.0,3.0,39.0,42.0,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.471698067703336,HOT121,,1210200723,4.5,24.8023,23.352,24.8033,34.9353,,34.9339,,,,,,,,,,,,,,,,,,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.57106802699911,HOT121,,1210200818,4.6,24.7067,23.372,24.7077,34.923,209.2,34.9215,209.5,1975.2,,2304.0,0.12,0.0,1.59,0.24,5.78,70.32,0.36,5.78,,,,1.0,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,4.968547382086016,HOT121,,1210200920,5.0,24.6954,23.379,24.6964,34.9275,,34.9264,,,,,,,,,,,,,,,,,,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,2.986,0.449,0.002,0.004,,,,,,,,4.15,,
2000-12-20T00:00:00,22.75,-158,4.968547382086016,HOT121,,1210201215,5.0,24.7005,23.386,24.7016,34.9391,,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,5.167286770373731,HOT121,,1210200922,5.2,24.6946,23.379,24.6958,34.9272,,34.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015,0.445,0.002,0.006,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,5.167286770373731,HOT121,,1210200921,5.2,24.6952,23.379,24.6963,34.9276,,34.9268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.007,0.429,0.002,0.007,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,14.20972495918536,HOT121,,1210201118,14.3,24.7096,23.387,24.7127,34.9437,,34.9449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,14.50782052082995,HOT121,,1210201117,14.6,24.7105,23.386,24.7136,34.9435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.6,,,,
2000-12-20T00:00:00,22.75,-158,15.00464549299346,HOT121,,1210200817,15.1,24.7087,23.371,24.7119,34.9232,,,,,,,0.12,0.01,1.68,0.26,5.7,99.62,0.38,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,23.74856780541843,HOT121,,1210200513,23.9,24.7296,23.371,24.7347,34.9309,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,23.74856780541843,HOT121,,1210200616,23.9,24.7371,23.373,24.7422,34.9368,,34.937,,,,,,,,,,,,,1.72,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,
2000-12-20T00:00:00,22.75,-158,23.74856780541843,HOT121,,1210200816,23.9,24.7039,23.372,24.709,34.9227,209.2,34.9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,23.74856780541843,HOT121,,1210200815,23.9,24.7061,23.372,24.7112,34.923,209.2,34.9307,209.3,1972.0,,2295.0,0.13,0.0,1.54,0.26,5.75,80.09,0.39,5.75,,,,3.1,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,23.94728897572972,HOT121,,1210201116,24.1,24.7192,23.384,24.7244,34.9438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.73,,,,
2000-12-20T00:00:00,22.75,-158,23.94728897572972,HOT121,,1210201214,24.1,24.6885,23.389,24.6937,34.9385,,34.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,24.14600995331214,HOT121,,1210200917,24.3,24.6958,23.378,24.701,34.9267,,34.9248,,,,,,,,,,,,,,,,,,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.004,,,,,,,,3.473,,
2000-12-20T00:00:00,22.75,-158,24.24537036983037,HOT121,,1210200919,24.4,24.6966,23.378,24.7018,34.927,,34.9252,,,,,,,,,,,,,,,,,,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,24.24537036983037,HOT121,,1210200918,24.4,24.696,23.378,24.7012,34.9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,24.34473073816682,HOT121,,1210200722,24.5,24.6893,23.379,24.6946,34.9258,,34.9235,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,5.0,6.0,15.0,0.0,2.0,84.0,7.0,70.0,,10.0,3.0,12.0,4.0,0.0,4.0,36.0,35.0,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,24.34473073816682,HOT121,,1210200721,24.5,24.6893,23.379,24.6946,34.9257,,34.9244,,,,,,,,,,,,,,,,,,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-20T00:00:00,22.75,-158,29.01461370351822,HOT121,,1210201115,29.2,24.7188,23.384,24.7251,34.9444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-21T00:00:00,22.75,-158,3.378625333565198,HOT121,,1210201411,3.4,24.7135,23.386,24.7142,34.9442,,34.9429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.52,,,,,,,,,
2000-12-21T00:00:00,22.75,-158,3.577366264578818,HOT121,,1210201514,3.6,24.6403,23.405,24.6411,34.9405,209.7,34.941,209.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-21T00:00:00,22.75,-158,10.53317736596849,HOT121,,1210201303,10.6,24.7099,23.379,24.7122,34.9342,,34.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-21T00:00:00,22.75,-158,23.64920714798912,HOT121,,1210201410,23.8,24.7227,23.383,24.7279,34.9436,,34.9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,
2001-01-16T00:00:00,22.75,-158,3.279254795741273,HOT122,,1220200314,3.3,24.3693,23.597,24.37,35.0872,,35.0856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.35,0.55,,,,
2001-01-16T00:00:00,22.75,-158,3.378625333565198,HOT122,,1220200224,3.4,24.3598,23.598,24.3605,35.0849,210.1,35.0841,210.6,,,,0.11,0.01,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-16T00:00:00,22.75,-158,4.074217748419804,HOT122,,1220200124,4.1,24.3623,23.593,24.3632,35.0785,209.4,35.0795,210.4,,,,0.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-16T00:00:00,22.75,-158,13.61353253459884,HOT122,,1220200313,13.7,24.3644,23.599,24.3673,35.0879,,35.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.27,0.16,,,,
2001-01-16T00:00:00,22.75,-158,23.35112488660474,HOT122,,1220200312,23.5,24.3581,23.601,24.3631,35.0872,,35.0866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08,0.0,,,,
2001-01-17T00:00:00,22.75,-158,3.378625333565198,HOT122,,1220200911,3.4,24.3504,23.593,24.3512,35.0737,,35.0713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.676736657768798,HOT122,,1220200407,3.7,24.4877,23.558,24.4885,35.0825,,35.0817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.676736657768798,HOT122,,1220200406,3.7,24.4884,23.558,24.4892,35.0824,,35.0817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.676736657768798,HOT122,,1220200405,3.7,24.4886,23.558,24.4894,35.0824,,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.676736657768798,HOT122,,1220200404,3.7,24.4886,23.558,24.4894,35.0823,,35.0815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.676736657768798,HOT122,,1220200822,3.7,24.3232,23.604,24.324,35.0773,,35.0764,,,,,,,,,,,,,,,,,,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.676736657768798,HOT122,,1220200820,3.7,24.3174,23.606,24.3182,35.0775,,35.075,,,,,,,,,,,,,,,,,,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.983,,
2001-01-17T00:00:00,22.75,-158,3.776107002747744,HOT122,,1220200719,3.8,24.3831,23.582,24.3839,35.0725,,35.0783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.776107002747744,HOT122,,1220200821,3.8,24.3174,23.606,24.3182,35.0776,,35.0754,,,,,,,,,,,,,,,,,,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,3.314,0.327,0.006,0.009,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.8754772995158,HOT122,,1220200520,3.9,24.4398,23.574,24.4406,35.0845,,35.0829,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,3.8754772995158,HOT122,,1220201015,3.9,24.3284,23.605,24.3293,35.0816,,,,,,,,,,,,,,,1.4,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,
2001-01-17T00:00:00,22.75,-158,4.173587900556035,HOT122,,1220200619,4.2,24.4109,23.577,24.4118,35.0773,210.8,35.0764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,4.173587900556035,HOT122,,1220200618,4.2,24.4125,23.577,24.4134,35.0773,210.8,35.0756,211.1,1982.8,,2305.0,0.12,0.0,1.56,0.21,6.54,,0.32,6.54,,,,0.6,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,4.869177615628438,HOT122,,1220201118,4.9,24.3747,23.587,24.3758,35.0753,,35.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-17T00:00:00,22.75,-158,13.51416696181274,HOT122,,1220200617,13.6,24.4129,23.577,24.4158,35.0779,210.8,35.0787,,,,,0.13,0.0,1.65,0.21,5.79,,0.33,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
