"V1","V2","V3","V4","V5","V6","V7","V8"
6.94187836632673,2.77592025237432,0.607052519275058,1067.39708630449,4.43084172526962,0.481760596013536,26.6054469265857,0.90146799234294
4.18932847302481,4.52397609441941,0.846824486165215,1069.54617416649,5.82821160936265,0.438998732184192,26.53266831655,0.85834563332677
6.99809624290941,1.789447216276,0.944979210112742,1061.30085482098,4.17494525848285,0.547785307355587,24.1663085264376,0.68113915426525
6.93966070320964,0.469197811010907,1.05135059287361,1057.24568274556,4.49119666184382,0.601172553414318,25.4235238035794,0.732291978034084
7.05016187144461,2.08556130094266,0.953447870019286,1075.04514632905,14.9213392193614,0.803128893905398,38.942244428114,1.03532699487227
6.71665029090644,0.825091751479414,0.79478932568537,1059.85605552865,9.42603371221208,0.532445484259732,32.3548631871231,0.857938405161375
4.78261540791106,0.638554939916425,0.952324431050468,1053.45829166927,15.8011842875446,0.364103326275075,33.5767149683955,0.822835789793401
5.19509206523192,4.61803679984254,1.73898135068305,1097.55545580096,32.8205185469114,0.551326775413642,41.063993841394,1.0771300152945
5.28591634634286,2.98592522659358,1.04744695993244,1069.27388951203,15.4268480495519,0.417314616454196,34.5401484138439,0.856480431094922
4.8384416138233,3.30671344915213,1.08056034867317,1092.87137777586,19.7555426932554,0.463049798789619,33.0046005416416,0.799199044715077
4.91012051399513,1.85928197783127,3.23671958825999,1073.92038956934,13.8725431796398,0.418364364410656,27.2569249007325,0.650313612919043
5.45359925452446,3.14443884095032,4.31638635079723,1063.09092858858,10.8598714899594,0.259746188747607,17.989591226754,0.395929838668835
4.33211577112367,4.99259228217393,5.08299824002552,1084.05231177547,13.2497809956927,0.248942481259961,23.9423400479565,0.3743958406638
4.2873816857252,4.32362263434035,7.63299467175503,1047.34388725375,7.58340314007753,0.147616157012136,12.2760092748483,0.17669481130674
4.42568350389988,3.48969636028226,7.41092081343356,1060.24937158939,5.35858289496182,0.136791505097253,5.70718846630075,0.140419474797882
5.53436010704859,3.26803421601335,6.57809355133688,1062.22920149276,1.11257002400868,0.0908307709969216,4.364303157114,0.132928543037124
6.36417238426436,5.28280886030986,1.25080952913117,1065.61129772921,12.4069693878214,0.135362822947765,12.6360632499944,0.158431600494125
7.27521762078482,6.52035388118637,0.927365162185661,1080.29474326737,9.80092157186667,0.182982687003329,13.4577041143562,0.252097543923624
6.12223894223958,7.30312045990239,0.600983778751301,1062.75210022483,8.14018269867206,0.169690206453328,18.5173848885909,0.456997469156147
8.76104453270502,6.74657344473629,3.38143103347845,1082.97282714236,5.84639518018369,0.13500891551939,14.4570675387348,0.174439374366637
9.65370283861416,6.39447220113052,1.75157173015026,1067.79074796924,1.33322694061483,0.0856437850928097,13.4148369937246,0.0849177907276828
10.1435904597568,5.77407964295304,3.11330680697981,1078.89459791786,0.24281485600325,0.0853988073456266,13.9489605773387,0.126316023592912
10.9013887798696,6.3981914103697,1.79475799165106,1075.15828698325,0.960103557667574,0.14837970606819,20.6855435308781,0.173049723903594
13.0640994569597,9.06718610459837,3.80770141495664,1079.12854797061,-0.253626180474425,0.0867481829161647,19.4354987676048,0.148828152070484
14.3423794443838,8.40838197294993,5.32319631421263,1080.24653547309,2.43056840700275,0.149493727776974,21.3983686776166,0.225372617580132
