day,I_0,k,z1,one_minus_N,z2,one_minus_V,Ph,T,RT,Z,G,dP_dt,lnPt_minus_lnP0,lnPt,Pt,secchi
48.0,0.14262045155658498,0.12887005391834533,35.01177846504344,0.9999613210433775,47.600259216045075,0.7364671989922904,0.057003511348520594,2.6385770183327613,0.02102850406181611,2.8007415313954733,0.02141628508765506,0.014558722199049419,0.42482593731708573,1.6425231557029718,5.173974805870239,13.19158290317124
49.0,0.14501213386299558,0.12934310368722482,35.02269614597358,0.9999447019487655,47.40603366175843,0.7398514266801257,0.0580493995453685,2.609073553911077,0.02103722621806224,2.907321164425941,0.022153900415358606,0.014858272911947655,0.44275938361085343,1.6608781881647723,5.26497812547146,13.143336997006887
50.0,0.14745420395667672,0.12984055110945003,35.035390184863566,0.9999304090459238,47.21332923120074,0.7433200317265739,0.05912256223474429,2.580645186719005,0.02104273860742707,3.017378192602899,0.022908720666032983,0.015171102961284245,0.46109207339826813,1.679663941240815,5.359772510839719,13.092982011197508
51.0,0.1499437244140221,0.13036168302017678,35.048678625979036,0.9999188267868299,47.02046434832327,0.7468609830547498,0.060221389024750084,2.5534942264727856,0.021045398842080572,3.130416228619849,0.023678913139968324,0.01549707704270119,0.47986320048195247,1.6989067280866248,5.4591933029672495,13.040641702492302
52.0,0.1524777578114256,0.13090578625456087,35.06137951358568,0.999910339623462,46.825757437077336,0.7504622495877679,0.06134426952348798,2.5278229828886607,0.02104556453419274,3.2459388851702955,0.02446264513745475,0.01583605985184049,0.4991119586645292,1.7186328618577262,5.564075842846277,12.986438939331228
53.0,0.15505336672528097,0.13147214764775822,35.07231089194914,0.9999053320077979,46.627526921414216,0.7541118002487431,0.062489593339060096,2.503833765682872,0.021043593295933555,3.363449774947739,0.025258083958782384,0.016187916084344153,0.5188775417486212,1.738868655709644,5.675255471469033,12.930495397052923
54.0,0.15766761373198204,0.1320600540349246,35.08029080533507,0.9999041883918155,46.42409122528522,0.75779760396079,0.06365575007956853,2.481728884571659,0.021039842739473003,3.4824525106456834,0.026063396904241354,0.016552510435854175,0.5391991435368508,1.7596404227979034,5.793567529827747,12.872931276784257
55.0,0.16031756140792255,0.13266879225121586,35.08413729800915,0.9999072932274926,46.21376877264162,0.7615076296470233,0.0648411293531154,2.4617106492712644,0.021034670476981064,3.6024507049576306,0.02687675127412177,0.016929707602012563,0.5601159578318414,1.780974476278028,5.919847358914649,12.813865048088731
56.0,0.16300027232949632,0.13329764913178788,35.08266841423706,0.9999150309668074,45.99487798743473,0.7652298462305577,0.06604412076780279,2.4439813694979287,0.021028434120627718,3.7229479705770836,0.02769631436871377,0.017319372278461316,0.5816671784362153,1.8028971293055431,6.054930299721967,12.753413215256742
57.0,0.16571280907309716,0.13394591151179644,35.07470219828443,0.9999277860617376,45.76573729361582,0.7689522226345078,0.06726311393173284,2.428743354967893,0.02102149128258296,3.843447920197544,0.02852025348830747,0.01772136916084243,0.6038919991525954,1.8254346950359732,6.199651693241932,12.69169010694502
58.0,0.16845223421511885,0.13461286622639745,35.05905669441694,0.9999459429642613,45.5246651151362,0.7726627277819885,0.06849649845300768,2.416198915397399,0.021014199575016764,3.963454166512515,0.029346735933192987,0.018135562944797914,0.6268296137836044,1.848613486624843,6.354846880466773,12.628807688715803
59.0,0.1712156103319552,0.13529780011074666,35.034549946900235,0.999969886126356,45.269979875947165,0.7763493305961142,0.06974266393972933,2.4065503605026874,0.021006916610099118,4.0824703222155,0.030173929003660456,0.01856181832596977,0.6505192161318649,1.8724598172276772,6.521351202388718,12.56487539788882
60.0,0.174,0.136,35.0,1.0,45.0,0.78,0.071,2.4,0.021,4.2,0.031,0.019,0.675,1.897,6.7,12.499999999999998
61.0,0.17680190350664918,0.1367179348150816,34.954662263289144,1.0,44.7135276349013,0.7836134195812926,0.07226767109775131,2.396660165906882,0.020993755644961653,4.315688445789874,0.03182369170926274,0.019450223743526934,0.7002955784460224,1.9222489951805353,6.891284574908886,12.434359854099185
62.0,0.17961557198330746,0.1374468018199888,34.89954160756959,1.0,44.411299822878846,0.7872311315857682,0.07354794112023336,2.396283279446098,0.020988282597515295,4.429747438430405,0.032646048865543856,0.019913609657174213,0.7263672415495057,1.9481763513408015,7.094320071187805,12.368421654702844
63.0,0.18243469427238163,0.13818098036448745,34.83608026895053,1.0,44.09453732981574,0.7909053929237351,0.07484384881052575,2.3985317841417184,0.02098362819826441,4.542530389997228,0.03346869168969953,0.02039152892256182,0.7531606986454131,1.9747402641355152,7.307877593525225,12.302706172121647
64.0,0.18525295921627855,0.13891484979834315,34.765720483541145,1.0,43.764460921595045,0.7946884605055016,0.07615843291170812,2.4030681235178113,0.020979839787812468,4.654390712565982,0.03429324040258594,0.020885352721309727,0.7806216590687086,2.001898929219394,7.530728246609616,12.237712544539468
65.0,0.18806405565740503,0.13964278947132172,34.68990448745062,1.0,43.42229136409986,0.7986325912413763,0.0774947321668601,2.409554741098446,0.020976964706762947,4.765681818212304,0.035121315225059256,0.021396452235037913,0.8086958321543558,2.029610542247154,7.761643135129447,12.173918943012286
66.0,0.19086167243816785,0.14035917873318876,34.61007451678814,1.0,43.06924942321326,0.8027900420416676,0.07885578531906134,2.4176540804076927,0.020975050295719336,4.876757119011834,0.03595453637797567,0.021926198645366345,0.8373289272373183,2.0578332988735144,7.999393363773185,12.111783606482623
67.0,0.19363949840097391,0.14105839693371017,34.52767280766288,1.0,42.70655586481834,0.8072130698166838,0.08024463111139145,2.4270285849696203,0.020974143895285097,4.987970027040206,0.03679452408219135,0.022475963133915013,0.8664666536525596,2.0865253947531897,8.242750037229298,12.051746205501741
68.0,0.19639122238823,0.14173482342265148,34.44414159618404,1.0,42.33543145479819,0.8119539314767334,0.08166430828693008,2.437340698308298,0.020974292846063707,5.099673954373061,0.037642898558562496,0.02304711688230388,0.8960547207350432,2.115645025540898,8.490484260186259,11.994229498072052
69.0,0.199110533242343,0.14238283754977857,34.3609231184608,1.0,41.95709695903589,0.8170648839321246,0.08311785558875684,2.448252863947795,0.02097554448865865,5.212222313086033,0.03850128002794528,0.023641031072152926,0.9260388378197332,2.145150386891357,8.74136713733253,11.939641246478612
70.0,0.20179111980571968,0.14299681866485706,34.279459610602345,1.0,41.5727731434145,0.8225981840931658,0.08460831175995141,2.4594275254121816,0.0209779461636734,5.325968515254764,0.03937128871119588,0.024259076885082127,0.9563647142415928,2.174999674459283,8.994169773356585,11.888376369996772
71.0,0.20442667092076688,0.14357114611765276,34.20119330871784,1.0,41.18368077381714,0.8286060888701656,0.08613871554359336,2.4705271262255257,0.020981545211711434,5.441265972954887,0.04025454482917045,0.024902625502711464,0.9869780593355856,2.205151083899393,9.247663272946891,11.840819314814794
72.0,0.20701087542989147,0.1441001992579313,34.1275664489165,1.0,40.79104061612688,0.8351408551734323,0.08771210568276233,2.481214109911897,0.020986388973376225,5.5584680982620425,0.04115266860272523,0.025573048106660903,1.0178245824366754,2.2355628108664045,9.500618740791916,11.797346629320721
73.0,0.20953742217550023,0.14457835743545847,34.06002126730749,1.0,40.39607343622679,0.8422547399132743,0.08933152092053802,2.491150919995366,0.020992524789271258,5.677928303251868,0.04206728025271634,0.02627171587855042,1.0488499928798256,2.2661930510150343,9.75180728158013,11.758329740043566
74.0,0.212,0.145,34.0,1.0,40.0,0.85,0.091,2.5,0.021,5.8,0.043,0.027,1.08,2.297,10.0,11.724137931034484
75.0,0.21439413754502845,0.1453637654861916,33.948226722278115,0.9998749574559589,39.60357691364975,0.8584026544453555,0.09271858381074266,2.5075343329506143,0.02100878503205303,5.924809197084207,0.04395098322346224,0.027758815555227394,1.1112506396621427,2.327969281488613,10.245297103969405,11.694798867613859
76.0,0.2167227226491464,0.14568532916814939,33.90255286612553,0.9997296920566315,39.205704144660146,0.8673837706668377,0.09448032182841942,2.5139690598750035,0.021018542655469277,6.051572289090781,0.04491452593410864,0.028547253238841504,1.1426992538511171,2.3591962311985597,10.493115214323868,11.668985543752777
77.0,0.21899048295014553,0.1459846255048594,33.86011170270084,0.9995713744366761,38.80481750083543,0.8768381781833818,0.09627626567519841,2.5196298613017047,0.021028858726174778,6.179278267108143,0.045883459300974636,0.029363947648049,1.1744735110817692,2.3908036128601244,10.750200055128316,11.645061896900998
78.0,0.22120214608581756,0.14628158895530777,33.81803650316265,0.9994071752307507,38.39935278997992,0.8866607065139226,0.09809746697324777,2.524842417759258,0.021039319100095558,6.306916122224713,0.04685061449309565,0.030207533380056564,1.206701079868943,2.4229141902035884,11.023297350447677,11.62142147990604
79.0,0.22336243969395417,0.1465961539784806,33.77346053866957,0.999244265073514,37.98774581989787,0.8967461851773948,0.09993497734473566,2.5299324097762006,0.021049509633157645,6.433474845528915,0.04780882267950713,0.03107664503207088,1.2395096287274832,2.4556507269592354,11.319152824346887,11.596484313289347
80.0,0.225476091412347,0.14694825503336395,33.72351708038018,0.9990898145996242,37.568432398393554,0.9069894436927332,0.10177984841183021,2.535225517881072,0.02105901618128708,6.5579434281091675,0.0487509150292445,0.031969917201298624,1.2730268261722344,2.489135986857346,11.644512200890873,11.568698108147133
81.0,0.2275478288787878,0.14735782657894395,33.66533939945308,0.9989509944437396,37.139848333271246,0.9172853115788728,0.10362313179669957,2.5410474226024102,0.021067424600409883,6.679310861053898,0.04966972271134322,0.03288598448494647,1.3073803407180413,2.5234927336282045,12.006121204144566,11.536543660198868
82.0,0.22958237973106813,0.14784480307420667,33.59606076704687,0.9988349752405182,36.70042943233524,0.9275286183547485,0.1054558791215119,2.5477238044687547,0.02107432074645209,6.796566135451521,0.05055807689483872,0.0338234814802211,1.3426978408797483,2.5588437310020917,12.410725558172896,11.498544180458824
83.0,0.23158447160697976,0.1484291189781382,33.512814454320164,0.9987489276246188,36.2486115033898,0.9376141935392951,0.10726914200843533,2.555580344008644,0.02107929047533973,6.908698242390462,0.05140880874876642,0.03478104278432919,1.3791069951722008,2.5953117427092915,12.865070987040792,11.453278249602688
84.0,0.23355883214431433,0.14913070874972467,33.41273373243154,0.9987000222306991,35.78283035423921,0.9474368666514472,0.109053972079638,2.5649427217506164,0.021081919642998825,7.014696172959141,0.05221474944216176,0.03575730299447743,1.4167354721102428,2.633019532480085,13.375903214813185,11.399395967821675
85.0,0.2355101889808635,0.14996950684795216,33.292951872539604,0.998695429693418,35.30152179268775,0.95689146721014,0.11080142095728808,2.576136618223211,0.02108179410535542,7.113548918245982,0.05296873014406019,0.03675089670787247,1.4557109402087192,2.6720898640447555,13.949967965555006,11.335637728832163
86.0,0.23744326975441904,0.15096544773180678,33.15060214580296,0.9987423206474334,34.80312162653968,0.9658728247343081,0.1125025402635537,2.5894877139549655,0.021078499718335534,7.204245469339405,0.05366358202349714,0.037760458521721024,1.4961610679824746,2.712645501133584,14.594010963331185,11.260854887934919
87.0,0.23936280210277258,0.1521384658602746,32.982817823380195,0.9988478657274037,34.28606566359928,0.9742757687428866,0.114148381620603,2.6053216894744198,0.021071622337865203,7.28577481732783,0.05429213624950806,0.03878462303322975,1.538213523946354,2.754809207476855,15.31477793220665,11.174031435030349
88.0,0.24127351366371572,0.15350849569234176,32.78673217642992,0.9990192355679873,33.748789711670845,0.9819951287548102,0.11572999665060413,2.6239642253101114,0.021060747819870454,7.357125953299681,0.05484722399112835,0.03982202483960533,1.5819959766152012,2.7987037468048497,16.119014596246338,11.074305642386733
89.0,0.24318013207504022,0.15509547168699428,32.55947847611073,0.9992636008038422,33.18972957855863,0.9889257342890136,0.11723843697572525,2.64574100199058,0.021045462020277315,7.417287868343379,0.055321676417393495,0.04087129853805445,1.6276360945038617,2.84445188284785,17.01346667951517,10.960990553166198
90.0,0.24508738497453775,0.15691932830321834,32.298189993581225,0.999588132069627,32.607321072066924,0.9949624148644318,0.1186647542181345,2.670977700044363,0.021025350795011822,7.465249553547344,0.05570832469733889,0.04193107872578378,1.6752615461271796,2.89217637933614,18.00487990607808,10.833592129040065
91.0,0.247,0.159,32.0,1.0,32.0,1.0,0.12,2.7,0.021,7.5,0.056,0.043,1.725,2.942,19.1,10.69182389937107
92.0,0.24892088732903417,0.16134785189075476,31.66337364944174,1.0,31.367293373523626,1.0,0.12123736885675405,2.733029288838269,0.020969409844897823,7.52157296511959,0.056197151298245256,0.04407080771361099,1.7768480393752397,2.993915520808531,20.30061696090564,10.53624191508316
93.0,0.25084568729850976,0.16393497170661575,31.292103627645503,1.0,30.713093017249555,1.0,0.12237862697688556,2.7698697793489053,0.020935237954281018,7.534181271643651,0.05633069878027508,0.04511269024232947,1.830277906458103,3.047395766686097,21.58869789065883,10.36996549486942
94.0,0.2527682227851118,0.16672387783314555,30.89131450326643,1.0,30.042381959151026,1.0,0.12342768346214748,2.8102213907738833,0.02089955630645524,7.543082508639543,0.05643918043812291,0.04608894671756935,1.884630758191868,3.1017835747958817,22.94125416668318,10.196499878087836
95.0,0.25468231666552527,0.16967708865590664,30.466130844959668,1.0,29.36014322720128,1.0,0.12438844741429289,2.853784042355178,0.020864436879726157,7.5535342651746245,0.056561134263822185,0.04696287627074455,1.9392477515198105,3.1564217823010656,24.335297166402295,10.019030933796147
96.0,0.25658179181643537,0.17275712256046163,30.021677221380344,1.0,28.671359849373555,1.0,0.12526482793507476,2.900257653334765,0.02083195165239944,7.570794130316256,0.05673509824940635,0.04769777803326897,1.9934700433852086,3.2106532263648324,25.74783826723979,9.840404695355081
97.0,0.25846047111452697,0.17592649793237303,29.56307820118361,1.0,27.981014853641103,1.0,0.12606073412624608,2.9493421429546176,0.020804172602780755,7.600119693131796,0.05699961038690882,0.048256951136556536,2.0466387907313397,3.2638207441503635,27.155888846619277,9.663126475998448
98.0,0.26031217743648516,0.17914773315720334,29.09545835302461,1.0,27.294091267977148,1.0,0.12678007508955996,3.000737430456711,0.020783171709175756,7.646768542688606,0.05739320866836304,0.04860369471202116,2.098095150501479,3.3152671728208416,28.536460281964363,9.489374886525852
99.0,0.262130733658995,0.1823833466205152,28.62394224555848,1.0,26.61557212035495,1.0,0.12742675992676933,3.054143435083021,0.02077102094989012,7.715998268054044,0.05795443108580245,0.04870130789107675,2.147180279638906,3.364335349539448,29.86656395069866,9.321026461572655
100.0,0.2639099626587414,0.1855958567078711,28.153654447440374,1.0,25.95044043874774,1.0,0.1280046977396272,3.1092600760755214,0.0207697923032295,7.813066458295468,0.05872181563126046,0.048513089805137244,2.1932353350868965,3.4103681114693662,31.123211230245772,9.159687237392424
101.0,0.2656436873124096,0.18874778180483354,27.689719527325416,1.0,25.30367925112876,1.0,0.1285177976298866,3.165787272676187,0.02078155774749957,7.943230702480243,0.05973390029677053,0.04800233958561653,2.2356014737887273,3.4527082957737774,32.28341349802932,9.006728363874556
102.0,0.2673257304966845,0.19180164029696511,27.237262053868758,1.0,24.680271585471257,1.0,0.1289699686993006,3.223424944126993,0.020808389261005984,8.111748589675722,0.06102922307436608,0.047132356363928526,2.273619852687676,3.490698739615864,33.32418213147291,8.863323574125342
103.0,0.26894991508825117,0.19471995056982835,26.801406595725542,1.0,24.085200469748468,1.0,0.12936512004962214,3.2818730096699142,0.020852358822054422,8.323877708949269,0.06264632195608057,0.045866439271487175,2.3066316287270197,3.523682280158809,34.22252850800014,8.730487014941822
104.0,0.27051006396379473,0.1974652310089858,26.38727772155091,1.0,23.52344893193363,1.0,0.12970716078260427,3.340831388546925,0.02091553840895054,8.584875649368241,0.0646237349339474,0.04416788743970636,2.3339779588500353,3.5510017545657933,34.955464005034635,8.60911053208471
105.0,0.272,0.2,26.0,1.0,23.0,1.0,0.13,3.4,0.021,8.9,0.067,0.042,2.355,3.572,35.5,8.5
106.0,0.27341568242662734,0.2022925518684902,25.644054210364043,0.9982359559093186,22.518640382996228,0.9988595176984912,0.1302475019187017,3.4591689919051363,0.021107098661321204,9.272459186318638,0.06979858895326663,0.03934181430411391,2.3692174654132137,3.586198066536768,35.83946341533554,8.403670744660758
107.0,0.27476161588573733,0.2043342847003024,25.32134597447858,0.9961226091369934,22.078371514272668,0.9979753739366595,0.13045335121615947,3.51848942667442,0.02123532181028344,9.697264979425196,0.07298270882075457,0.03623532058512145,2.376864293498067,3.5938298559000623,35.982443353543346,8.31970025242408
108.0,0.27604444137246575,0.20612237252133928,25.033137124815255,0.9936959258031103,21.6769985082551,0.9973252242360455,0.13062118768496253,3.578202595353958,0.021382439952068746,10.167379986827436,0.07650050043646593,0.03273824729642788,2.378352978955975,3.5953074827260063,35.94384446214121,8.247527811780857
109.0,0.27727079988194847,0.20765398935750362,24.780689493845703,0.9909918720277555,21.312326479369297,0.9968867241181906,0.1307546511177004,3.6385497889898573,0.02154622359185915,10.675766816033137,0.08030010463440279,0.02890832289143844,2.37409601648835,3.591043061650721,35.7385713886469,8.186695595205862
110.0,0.27844733240932124,0.20892630923469807,24.56526491404155,0.9880464139310148,20.982160542041047,0.9966375291046354,0.13085738130696237,3.699772298628226,0.021724443234836677,11.21538807455007,0.0843296622485673,0.024803275823558388,2.364505900796607,3.58144870731033,35.38152878057821,8.136840239159632
111.0,0.2795806799497198,0.20993650617882537,24.38812521787444,0.9848955176329743,20.684305810696102,0.9965552947169208,0.13093301804533786,3.7621114153151716,0.02191486938618336,11.779206369886001,0.08853731411296152,0.02048083454619298,2.3499951265821597,3.5669365343409543,34.88762128545292,8.097686443118798
112.0,0.28067748349828,0.2106817542157882,24.250532237816003,0.9815751492537201,20.416567399760265,0.9966176764765877,0.13098520112541623,3.8258084300968016,0.022115272551081224,12.360184309548705,0.09287120106158755,0.015998727512747467,2.3309761885464217,3.547918657378718,34.27175355078883,8.069042363577417
113.0,0.2817443840501375,0.21115922737148926,24.153747806337865,0.978121274913338,20.176750423659293,0.9968023299051768,0.1310175703397869,3.891104634019223,0.022323423234712304,12.95128450104595,0.09727946392844751,0.011414683176627104,2.3078615813908074,3.5248071910597414,33.54883022410371,8.0507966483947
